"api_number","reported_on","barrels_oil","mcf_gas","barrels_water","days_producing"
"3310500576","20140901","260.1","3260.1","4914",""
"3310500450","20140901","260.1","1013.1","1716",""
"3310501143","20140901","261","146.1","80.1",""
"3310500006","19590201","243.88","0","176.96",""
"3310501026","20140901","261.9","174.9","336",""
"3310501597","20140901","261.9","441.9","627",""
"3310500844","20140901","263.1","0","2159.1",""
"3310500027","19580901","263.1","0","395.1",""
"3310500831","20140901","263.1","165.9","320.1",""
"3310500261","19750801","273.11","0","0",""
"3310501105","19860501","273.11","220.1","1650.13",""
"3310501486","20140901","264.9","9891","20988.9",""
"3310500480","19611201","274.04","0","1573.87",""
"3310501441","20140801","274.04","43.09","129.89",""
"3310500575","19970601","266.1","3.9","635.1",""
"3310500162","19780201","250.04","0","2549.96",""
"3310500506","19650401","267.9","0","1160.1",""
"3310501044","19830901","269.1","0","1442.1",""
"3310501032","20140901","269.1","0","351.9",""
"3310500901","19860301","279.93","32.86","1315.02",""
"3310501118","19860201","253.12","0","290.08",""
"3310500922","20140901","272.1","0","246",""
"3310501697","20140901","272.1","30","245.1",""
"3310501540","20140901","273.9","219","327",""
"3310500718","20140801","283.96","207.08","1320.91",""
"3310501280","20140901","275.1","279.9","84.9",""
"3310501518","20140901","275.1","321.9","8705.1",""
"3310500023","19650501","284.89","0","310",""
"3310501034","20140901","276","324.9","1046.1",""
"3310501535","20140901","279.9","243","243",""
"3310502137","20140701","289.85","584.97","867.07",""
"3310500074","19540601","281.1","0","381.9",""
"3310501533","20140901","281.1","671.1","174.9",""
"3310500729","20140901","284.1","477","19212",""
"3310501054","20140901","284.1","120","540.9",""
"3310501967","20140901","284.1","146.1","564",""
"3310500508","20010701","296.05","0","0",""
"3310500188","19680901","288","0","882.9",""
"3310500069","19541001","299.15","0","0",""
"3310501416","20021101","291.9","0","5.1",""
"3310500995","19830701","305.04","465","465",""
"3310500034","19670601","296.1","0","12237",""
"3310501062","20140901","297","120.9","5757",""
"3310500087","19700801","309.07","0","1329.9",""
"3310500822","20140901","299.1","344.1","1412.1",""
"3310500946","20140901","300","267","171.9",""
"3310501250","20140901","302.1","270","1728",""
"3310500175","19640601","303.9","0","2883.9",""
"3310503293","20140901","303.9","0","0",""
"3310500503","20140901","309.9","0","3750",""
"3310500765","20140901","311.1","233.1","110.1",""
"3310500724","19910501","322.09","0","0",""
"3310500214","19581001","323.02","0","283.96",""
"3310500675","19681101","312.9","0","728.1",""
"3310501106","20140901","314.1","0","207.9",""
"3310501915","20140901","315","513","377.1",""
"3310501252","20140901","315.9","402","5135.1",""
"3310501195","20140901","318","465.9","561.9",""
"3310500353","20140901","320.1","6594","5247.9",""
"3310500587","20140901","320.1","660","1175.1",""
"3310500826","20140901","321","252.9","75",""
"3310500897","19940801","333.87","0","54.87",""
"3310500869","20060401","324","648.9","5958",""
"3310501435","20140901","326.1","66","5238.9",""
"3310501579","20140901","327.9","513.9","152.1",""
"3310500187","19661201","340.07","0","1664.08",""
"3310500534","19580501","341","0","17.05",""
"3310501638","20140901","330.9","27.9","4059",""
"3310500277","19650501","342.86","0","1260.15",""
"3310500810","20140901","332.1","114.9","311.1",""
"3310500850","19820301","345.03","0","22.94",""
"3310502315","20140901","335.1","191.1","1374.9",""
"3310501483","20140901","336.9","23201.1","147.9",""
"3310501654","20140901","336.9","369","225.9",""
"3310500670","19720701","349.06","0","0",""
"3310500072","19731201","349.06","0","7250.9",""
"3310500774","19840801","350.92","160.89","0",""
"3310500823","19861001","350.92","171.12","2192.94",""
"3310500830","20140901","339.9","144","1055.1",""
"3310502321","20140901","341.1","573.9","297",""
"3310500132","19640901","344.1","0","3303.9",""
"3310500666","19961001","355.88","8.06","3382.1",""
"3310501658","20140901","345","119.1","257.1",""
"3310500202","19700801","358.05","0","6198.14",""
"3310501159","20140901","347.1","0","471.9",""
"3310500534","20140901","348.9","740.1","2871",""
"3310502366","20140901","350.1","230.1","2.1",""
"3310500733","19760201","341.91","0","0",""
"3310500709","20140901","354","528","2136",""
"3310501065","20140901","354.9","324.9","162.9",""
"3310502553","20140901","354.9","180.9","429.9",""
"3310501377","20140901","356.1","210","1578.9",""
"3310501997","20140901","356.1","155.1","327",""
"3310501183","20140901","357","150","936",""
"3310501120","20140901","357","0","470.1",""
"3310501586","20140901","357.9","714","672",""
"3310501396","19970501","371.07","314.03","2674.99",""
"3310500896","20140901","360","12.9","12.9",""
"3310503401","20140901","360","651","3144",""
"3310500295","19680701","372.93","0","1743.13",""
"3310501923","20140901","360.9","261.9","3107.1",""
"3310500013","19530201","337.12","0","2990.12",""
"3310500721","19870801","375.1","0","79.98",""
"3310500545","19730501","376.96","0","1098.02",""
"3310500541","20020301","379.13","351.85","252.03",""
"3310500043","19840701","379.13","1223.88","5044.94",""
"3310500728","20140901","369","408.9","4881.9",""
"3310500540","19721001","381.92","0","116.87",""
"3310500014","19790701","384.09","0","429.97",""
"3310501199","20140901","372","27.9","776.1",""
"3310501618","20140901","372","594","189.9",""
"3310500495","19580101","388.12","0","0",""
"3310502278","20140901","375.9","1652.1","1146",""
"3310501544","20140901","378.9","426.9","3353.1",""
"3310501784","20140901","378.9","222","569.1",""
"3310501199","20140901","380.1","122.1","795",""
"3310502834","20140901","381","518.1","3816.9",""
"3310500662","20140901","381.9","53.1","1191",""
"3310500037","19640301","394.94","0","2086.92",""
"3310500259","19741201","398.04","0","2518.13",""
"3310501354","20140901","390.9","273.9","755.1",""
"3310501140","20140101","403.93","403","252.96",""
"3310501109","19840701","403.93","589","460.04",""
"3310503108","20140801","403.93","660.92","432.14",""
"3310500783","20110101","404.86","0","94.86",""
"3310500442","19590701","407.96","0","282.1",""
"3310501417","20140901","396","1037.1","14967",""
"3310501139","19850201","369.88","0","71.96",""
"3310500171","19630101","412.92","0","6911.14",""
"3310501621","20140901","401.1","624","840",""
"3310501702","20140901","402","564","204.9",""
"3310501210","20140201","376.04","187.88","1032.08",""
"3310501511","20140901","405.9","8223.9","10482",""
"3310500959","20140901","407.1","402","1617.9",""
"3310501587","20140901","411.9","1433.1","290.1",""
"3310501132","20131201","428.11","0","172.98",""
"3310500957","20140901","416.1","150","297.9",""
"3310503180","20140901","417","426","678",""
"3310501298","20140901","420.9","180","912.9",""
"3310501523","20140901","423","222.9","243",""
"3310502118","20140501","437.1","4126.1","2249.05",""
"3310501655","20140901","425.1","1730.1","54.9",""
"3310501476","20140901","428.1","419.1","3458.1",""
"3310501574","20140901","429","239.1","465.9",""
"3310500784","20140901","432.9","0","182.1",""
"3310500665","20140901","435","10199.1","8199.9",""
"3310501316","20140901","438","159.9","48.9",""
"3310501590","20140901","438","693.9","182.1",""
"3310502063","20140901","438","311.1","1175.1",""
"3310501645","20140901","440.1","200.1","1473.9",""
"3310501746","20140901","441.9","416.1","483",""
"3310501386","19901001","456.94","10665.86","1023.93",""
"3310501551","20140901","446.1","1551.9","804.9",""
"3310500048","19580901","449.1","0","30.9",""
"3310500174","19840601","449.1","1344.9","1383.9",""
"3310500276","20140901","453","495.9","1944.9",""
"3310500254","19940401","453.9","1152","5319.9",""
"3310502367","20140901","453.9","255.9","15",""
"3310501650","20140901","455.1","23168.1","7971",""
"3310500774","20140901","455.1","389.1","1725",""
"3310501153","20140901","458.1","95.1","1698",""
"3310500893","19810701","473.99","0","0",""
"3310500559","20140901","459","717.9","24246",""
"3310501981","20140901","459","132.9","1710",""
"3310500715","20140901","459.9","275.1","6441",""
"3310500552","20140901","461.1","90.9","3527.1",""
"3310501599","20140901","461.1","513","540",""
"3310500365","19590101","479.88","0","261.02",""
"3310500549","20140901","465.9","117","2097",""
"3310501762","20140901","465.9","354","1170.9",""
"3310502112","20140901","467.1","906.9","2211.9",""
"3310500280","19660901","468.9","80.1","132",""
"3310502443","20140901","470.1","717","1218.9",""
"3310503318","20140901","474","609","6780",""
"3310501651","20140901","474.9","14813.1","35181.9",""
"3310501156","20140901","477.9","0","156",""
"3310500544","19720801","495.07","0","62.93",""
"3310501736","20140901","480","1251","663",""
"3310501620","20140901","483.9","474.9","801",""
"3310501084","20140901","486.9","150","81.9",""
"3310501607","20140901","489","792.9","528",""
"3310500672","19901001","509.02","1094.92","0",""
"3310502368","20140901","495","723.9","2549.1",""
"3310500747","19770401","495.9","0","314.1",""
"3310501308","20140901","497.1","230.1","968.1",""
"3310500826","20100801","514.91","248.93","87.11",""
"3310500333","19680901","498.9","0","2580.9",""
"3310501715","20140101","516.15","483.91","204.91",""
"3310501514","20140901","500.1","15779.1","20550.9",""
"3310501643","20140901","501","671.1","98.1",""
"3310500564","20140901","501.9","13311","5.1",""
"3310501642","20140901","504","473.1","198.9",""
"3310501538","20140901","504","816","314.1",""
"3310501807","20140901","504.9","233.1","1070.1",""
"3310501661","20140901","507","345","3665.1",""
"3310500299","19600401","507.9","0","284.1",""
"3310500666","20051201","527.93","292.02","18300.85",""
"3310501224","20140901","513","54.9","1178.1",""
"3310501564","20140901","513.9","291","432.9",""
"3310501490","20140901","515.1","9576","7146.9",""
"3310500760","19770901","518.1","0","0",""
"3310501343","20140901","518.1","0","135",""
"3310501627","20140901","521.1","1188.9","135.9",""
"3310501641","20140901","525","15258.9","60.9",""
"3310501302","19871101","528","200.1","2510.1",""
"3310501365","20140901","531","570","411",""
"3310502087","20140901","531","1139.1","612",""
"3310501659","20140901","533.1","126.9","2855.1",""
"3310502403","20140901","533.1","344.1","3204.9",""
"3310500800","19880201","517.94","209.09","162.98",""
"3310501174","20140901","536.1","354","762.9",""
"3310500528","19910201","502.88","9115.96","15.96",""
"3310501503","20140901","540","315.9","9332.1",""
"3310500239","20140901","543","318","4494.9",""
"3310501411","20140901","543","19641","26.1",""
"3310501660","20140901","543.9","666.9","104.1",""
"3310500141","19670301","565.13","0","4809.96",""
"3310501359","20140901","548.1","560.1","441.9",""
"3310502286","20140901","551.1","1326","798.9",""
"3310501625","20140901","555","1142.1","62.1",""
"3310501813","20140901","555","767.1","1497.9",""
"3310501596","20140901","557.1","1338","546.9",""
"3310501681","20140901","557.1","1430.1","155.1",""
"3310501525","20140901","558","8910.9","150",""
"3310500129","19620901","558","0","1172.1",""
"3310501707","20140901","558","846","302.1",""
"3310502691","20140901","558","720","617.1",""
"3310500818","20140901","558.9","338.1","4779",""
"3310500979","20140901","561","525.9","5163.9",""
"3310500752","20140901","561.9","0","1346.1",""
"3310501619","20140901","564.9","780","618",""
"3310500708","20140901","564.9","552","10401.9",""
"3310501767","20140901","564.9","753.9","1719.9",""
"3310501186","20140901","572.1","572.1","591",""
"3310502157","20140901","573.9","930","2142",""
"3310502517","20140901","573.9","641.1","912",""
"3310500659","20140901","578.1","747.9","6704.1",""
"3310500078","19680401","579","0","4908.9",""
"3310500611","20140901","579","846.9","3026.1",""
"3310501804","20140901","582.9","239.1","902.1",""
"3310501886","20140901","582.9","1164.9","398.1",""
"3310501481","20140901","585","198.9","6558.9",""
"3310500155","19580601","588","0","108.9",""
"3310501888","20140901","588","999.9","1338.9",""
"3310501310","20140901","591.9","449.1","2745",""
"3310501561","20140901","596.1","303","534",""
"3310500655","20140901","597.9","14664","24",""
"3310500547","19750301","620","0","0",""
"3310501793","20140901","600","614.1","816.9",""
"3310501475","20140901","600.9","390.9","14546.1",""
"3310501609","20140901","603","93","465.9",""
"3310501687","20140901","603.9","1058.1","309.9",""
"3310501238","20140901","605.1","960.9","495.9",""
"3310500862","20140901","605.1","3768.9","18",""
"3310502003","20140901","609.9","1689","1698.9",""
"3310502511","20140901","609.9","722.1","513.9",""
"3310500433","19640501","630.85","0","425.94",""
"3310501644","20140901","612.9","1011","197.1",""
"3310502399","20140901","612.9","593.1","428.1",""
"3310500109","19720101","633.95","0","669.91",""
"3310500546","20000101","633.95","350.92","2281.91",""
"3310501593","20140901","615","1440.9","1596",""
"3310502237","20140901","620.1","636","1685.1",""
"3310501636","20140901","621.9","60","630.9",""
"3310502526","20140901","621.9","1254","3438",""
"3310500089","19711101","623.1","0","287.1",""
"3310502296","20140901","623.1","999","1656",""
"3310501617","20140901","624","729","0",""
"3310501570","20140901","626.1","638.1","207.9",""
"3310500894","20140901","627","6257.1","18",""
"3310501839","20140901","627","1766.1","1319.1",""
"3310503015","20140801","649.14","1486.14","1010.91",""
"3310500736","19931201","650.07","447.02","1824.04",""
"3310501215","20140901","632.1","150","1265.1",""
"3310501516","20140901","633","1398.9","22683",""
"3310501521","20140901","635.1","330.9","3075.9",""
"3310501919","20140901","635.1","1467","845.1",""
"3310500328","20140901","639.9","12183","2450.1",""
"3310501745","20140901","641.1","702","743.1",""
"3310501413","20140901","642.9","734.1","1293",""
"3310502164","20140901","642.9","1338","894",""
"3310501605","20140901","648","2531.1","444",""
"3310501675","20140901","648","873","93",""
"3310501973","20140901","651.9","1806","1275",""
"3310501158","19860101","681.07","345.96","190.96",""
"3310501552","20140901","663","1313.1","548.1",""
"3310501591","20140901","669.9","872.1","927",""
"3310501536","20140901","674.1","1842","192.9",""
"3310501941","20140901","675.9","1950.9","1440",""
"3310501023","20140901","681.9","230.1","1134.9",""
"3310502464","20140901","683.1","765","342.9",""
"3310501520","20140901","684","474.9","909.9",""
"3310500415","19590101","707.11","0","119.97",""
"3310501502","20030201","638.96","138.04","1328.88",""
"3310500531","19720201","664.1","0","0",""
"3310500988","20140901","687","0","999",""
"3310500717","20140901","687.9","674.1","8450.1",""
"3310500819","20140901","690","666.9","375",""
"3310502371","20140901","693","987.9","1512",""
"3310501733","20140901","695.1","861","833.1",""
"3310502185","20140901","695.1","1050.9","1220.1",""
"3310500819","19800601","699.9","0","383.1",""
"3310500672","19770401","699.9","0","0",""
"3310501922","20140901","702","473.1","1575",""
"3310501624","20140901","704.1","2325","267.9",""
"3310501657","20140901","705.9","24318.9","45",""
"3310502498","20140901","705.9","623.1","798.9",""
"3310500223","19720101","730.05","0","13104.94",""
"3310501646","20140901","707.1","1403.1","1836.9",""
"3310500555","19630301","730.98","0","930.93",""
"3310501862","20140901","711","219.9","1368.9",""
"3310502524","20140801","743.07","1005.02","131.13",""
"3310502738","20140901","720.9","1149","972.9",""
"3310501601","20140901","723.9","1247.1","153",""
"3310501440","20140901","723.9","723.9","1085.1",""
"3310501690","20140901","726","735","297.9",""
"3310501665","20140901","728.1","1362.9","48",""
"3310501855","20140901","729.9","1353","1212.9",""
"3310502504","20140901","731.1","693","1043.1",""
"3310501729","20140801","756.09","757.02","699.98",""
"3310501507","20140901","732.9","842.1","4917",""
"3310501351","20140901","734.1","1340.1","768.9",""
"3310501005","20140901","738","531","0",""
"3310501875","20140901","738","851.1","848.1",""
"3310502046","20140901","738","876","2430",""
"3310501933","20140901","738.9","717","1970.1",""
"3310502014","20140901","741.9","1497","1142.1",""
"3310502009","20140901","747","1632","1440.9",""
"3310503112","20140901","750.9","600.9","713.1",""
"3310501758","20140901","755.1","1026","167.1",""
"3310502158","20140901","758.1","1895.1","1682.1",""
"3310501970","20140901","759","2480.1","1913.1",""
"3310501764","20140901","762","1068.9","468",""
"3310501756","20140901","762.9","1025.1","1428",""
"3310501759","20140801","792.05","890.94","403",""
"3310500151","19580801","792.98","0","198.09",""
"3310501482","20140901","768.9","1134","4034.1",""
"3310501840","20140901","771.9","630.9","1239",""
"3310500049","19590801","804.14","0","36.89",""
"3310502620","20140901","779.1","885.9","462",""
"3310501342","20140901","782.1","672","552",""
"3310502491","20140901","786.9","1077","657.9",""
"3310500850","20140901","789","612.9","801",""
"3310501103","20140901","789.9","0","372.9",""
"3310501478","20140901","791.1","296.1","51.9",""
"3310501706","20140901","794.1","711","428.1",""
"3310501876","20140901","795.9","1677","3729",""
"3310502233","20140901","795.9","621.9","1667.1",""
"3310501959","20140901","800.1","1530.9","2510.1",""
"3310502745","20140901","801.9","878.1","4356",""
"3310502059","20140901","803.1","869.1","2136",""
"3310502195","20140901","804","1578.9","1449.9",""
"3310501547","20140901","813","1770.9","275.1",""
"3310501628","20140901","815.1","3207.9","105",""
"3310502032","20140901","816","1830.9","2141.1",""
"3310502641","20140901","825","1650.9","7835.1",""
"3310502444","20140901","828.9","2459.1","2244",""
"3310502618","20140901","831","789.9","3002.1",""
"3310501769","20140901","833.1","768","1104.9",""
"3310502238","20140901","833.1","518.1","1728",""
"3310501602","20140901","834.9","2868","2657.1",""
"3310502568","20140901","836.1","402.9","0",""
"3310501678","20140901","837.9","1923","468",""
"3310501795","20140901","846","879.9","683.1",""
"3310502042","20140901","858.9","849","2076",""
"3310501781","20140901","860.1","1998","1062.9",""
"3310502007","20140901","860.1","648","1164.9",""
"3310502272","20140901","861.9","1125.9","1901.1",""
"3310501531","20140901","863.1","522.9","5117.1",""
"3310502005","20140901","878.1","657.9","1649.1",""
"3310501130","20140901","879","2253.9","77.1",""
"3310501777","20140901","881.1","603","1047.9",""
"3310501907","20140901","881.1","1881","1170.9",""
"3310502092","20140901","881.1","1032.9","1473",""
"3310502279","20140901","884.1","1418.1","1419",""
"3310501826","20140901","885.9","1521","1424.1",""
"3310501948","20140901","885.9","1226.1","954.9",""
"3310501896","20140901","887.1","665.1","683.1",""
"3310501779","20140901","887.1","1089","1773.9",""
"3310503192","20140901","888.9","1365","2148",""
"3310501472","20140901","891","19221","10452",""
"3310501648","20140901","897","597.9","813",""
"3310501856","20140901","897","1830","1376.1",""
"3310501711","20140901","897.9","1011","692.1",""
"3310502222","20140901","897.9","738.9","1788.9",""
"3310500581","19830901","900","0","845.1",""
"3310502920","20140901","906","174","2829",""
"3310501843","20140901","912","1820.1","885",""
"3310500534","19730101","943.02","0","5824.9",""
"3310502342","20140901","912.9","791.1","1989.9",""
"3310501749","20140901","914.1","423","1446",""
"3310501898","20140901","914.1","903","1323.9",""
"3310502131","20140901","914.1","3863.1","1385.1",""
"3310500710","19740901","920.1","0","905.1",""
"3310501901","20140901","924.9","1146.9","1518",""
"3310502267","20140901","929.1","1419","1368.9",""
"3310500765","20140901","930","696","327.9",""
"3310501798","20140901","930.9","2433","674.1",""
"3310500672","19730801","965.96","0","14817.07",""
"3310501902","20140901","935.1","2180.1","837.9",""
"3310500315","19590701","966.89","0","483.91",""
"3310502150","20140801","966.89","1117.86","788.95",""
"3310502198","20140901","936","825.9","1284",""
"3310501140","20140901","945","945","533.1",""
"3310501693","20140901","945","615.9","1493.1",""
"3310500519","20140901","947.1","60.9","14391",""
"3310501861","20140901","947.1","558","1098.9",""
"3310501584","20140901","948.9","1026.9","1073.1",""
"3310501989","20140901","948.9","1095.9","2331.9",""
"3310501685","20140901","951","1745.1","771",""
"3310501996","20140901","954.9","960.9","1296.9",""
"3310501995","20140901","957","1004.1","1310.1",""
"3310501495","20140901","957.9","3468","174.9",""
"3310503003","20140901","960","1070.1","2093.1",""
"3310502513","20140901","980.1","494.1","2583",""
"3310502337","20140201","915.04","1636.88","768.88",""
"3310503109","20140801","1013.08","654.1","959.14",""
"3310501748","20140901","981.9","1167","1022.1",""
"3310502676","20140901","981.9","3333.9","1509.9",""
"3310501765","20140901","984","1071","435",""
"3310502394","20140901","984.9","465.9","2940.9",""
"3310500676","19681201","1018.04","305.04","1059.89",""
"3310501735","20140901","989.1","2007","318.9",""
"3310502085","20140901","990","1320","1404",""
"3310500359","19680701","1024.86","0","1620.06",""
"3310502578","20140901","992.1","1383","1197.9",""
"3310500081","19670901","996.9","0","683.1",""
"3310502600","20140901","999","783.9","780.9",""
"3310503292","20140901","999","1416","7847.1",""
"3310501802","20140901","1004.1","672.9","1293",""
"3310501719","20140901","1007.1","2411.1","1185.9",""
"3310501776","20140901","1007.1","1892.1","960",""
"3310502326","20140901","1008.9","807","3609.9",""
"3310501682","20140901","1010.1","1368.9","212.1",""
"3310502814","20140901","1011","4974","1961.1",""
"3310500649","19711001","1045.01","0","2860.06",""
"3310501616","20140901","1011.9","5.1","18.9",""
"3310500405","19651101","1016.1","0","411.9",""
"3310501848","20140901","1017.9","273.9","2447.1",""
"3310501838","20140901","1017.9","789.9","1245",""
"3310502571","20140901","1017.9","1980","306",""
"3310502462","20140901","1019.1","1893","2013",""
"3310500706","20140801","1054","248.93","7746.9",""
"3310502287","20140901","1022.1","3110.1","1866.9",""
"3310502050","20140901","1031.1","1029.9","2481.9",""
"3310501789","20140901","1032.9","1034.1","1548",""
"3310502518","20140901","1034.1","1113","1986.9",""
"3310502167","20140901","1040.1","996","1910.1",""
"3310502378","20140901","1047","1320.9","1725",""
"3310500564","19711001","1085.93","0","1994.85",""
"3310500066","19621201","1089.96","0","0",""
"3310501747","20140901","1055.1","1049.1","2607",""
"3310502056","20140901","1058.1","1347","1202.1",""
"3310502877","20140901","1059","2513.1","1376.1",""
"3310502090","20140901","1059.9","1470.9","1389",""
"3310502202","20140901","1062","1521.9","12066.9",""
"3310501929","20140901","1062.9","3123","1158.9",""
"3310501496","20140901","1065","705","10386.9",""
"3310501480","20140901","1067.1","516.9","5448",""
"3310501837","20140901","1068.9","1665.9","1662",""
"3310501952","20140901","1068.9","4605","1713.9",""
"3310500004","19590101","1106.08","0","3024.05",""
"3310501900","20140901","1074.9","878.1","1221",""
"3310502505","20140901","1082.1","2091","2456.1",""
"3310501102","20140901","1085.1","308.1","459.9",""
"3310501805","20140901","1094.1","1194","2259.9",""
"3310502081","20140901","1095.9","1787.1","1737",""
"3310502419","20140901","1098","1650","714.9",""
"3310501600","20140901","1104.9","2118.9","930.9",""
"3310500336","19640201","1070.97","0","2763.99",""
"3310501527","20140901","1112.1","3513.9","222",""
"3310501895","20140901","1112.1","1749","1503",""
"3310501555","20140901","1113","2358","225",""
"3310500637","19750701","1151.03","0","0",""
"3310502559","20140901","1113.9","1632.9","2220.9",""
"3310502079","20140901","1115.1","1163.1","651.9",""
"3310501664","20140901","1116.9","2478","422.1",""
"3310502017","20140901","1116.9","248.1","9083.1",""
"3310502357","20140901","1119.9","1383.9","984",""
"3310502381","20140901","1121.1","3050.1","2037",""
"3310502390","20140901","1121.1","1401.9","1140.9",""
"3310501810","20140901","1122","1218.9","1689.9",""
"3310502022","20140901","1122","1307.1","794.1",""
"3310502588","20140901","1122.9","2105.1","2303.1",""
"3310500004","19641001","1160.95","0","0",""
"3310502054","20140901","1125.9","1761.9","2222.1",""
"3310501515","20140901","1131.9","2037","36960",""
"3310500330","20140901","1133.1","3783","5436.9",""
"3310501859","20140901","1140.9","531.9","923.1",""
"3310502060","20140901","1145.1","1533.9","1128.9",""
"3310501772","20140901","1146","1028.1","2054.1",""
"3310502539","20140901","1146","2661.9","2358",""
"3310502789","20140901","1146","2706.9","2519.1",""
"3310502299","20140901","1148.1","2235.9","1547.1",""
"3310502320","20140901","1148.1","3282","1299.9",""
"3310501887","20140901","1151.1","465","1907.1",""
"3310502012","20140901","1151.1","3242.1","1670.1",""
"3310502703","20140901","1154.1","1443","2127",""
"3310500368","19610801","1192.88","0","1377.95",""
"3310501960","20140901","1155","648","1857.9",""
"3310501916","20140901","1155.9","3999.9","1025.1",""
"3310501340","19900801","1196.91","18338.98","4117.11",""
"3310501560","20140901","1161","1643.1","89.1",""
"3310501692","20140901","1161","1667.1","422.1",""
"3310502318","20140901","1161","1667.1","2507.1",""
"3310500645","19661001","1200.01","2467.91","2799.92",""
"3310502044","20140901","1161.9","6314.1","1832.1",""
"3310502127","20140901","1161.9","1940.1","744",""
"3310502123","20140901","1163.1","3411.9","1221.9",""
"3310502245","20140901","1164","1863.9","1145.1",""
"3310502400","20140901","1164","807.9","1676.1",""
"3310500637","19760101","1209","0","0",""
"3310502155","20140901","1170.9","3045.9","2346.9",""
"3310502773","20140901","1182","3699","2747.1",""
"3310501778","20140901","1182.9","1787.1","1130.1",""
"3310502089","20140901","1184.1","1638.9","1893",""
"3310501806","20140901","1185","2178","3422.1",""
"3310501688","20140901","1188.9","3222","1265.1",""
"3310502243","20140901","1194","1427.1","2697.9",""
"3310502446","20140901","1194","911.1","902.1",""
"3310501757","20140901","1196.1","1409.1","842.1",""
"3310501849","20140901","1197.9","1044","1608",""
"3310501771","20140901","1199.1","2597.1","903",""
"3310501947","20140901","1199.1","672","1781.1",""
"3310502135","20140701","1240.93","0","0",""
"3310500035","19620801","1248.06","0","299.15",""
"3310501904","20140901","1208.1","2489.1","1481.1",""
"3310502364","20140901","1212.9","1316.1","2415.9",""
"3310501828","20140901","1214.1","1533","1266.9",""
"3310502463","20140901","1215.9","1583.1","1598.1",""
"3310501869","20140901","1221","2684.1","2019.9",""
"3310501792","20140901","1224","3240.9","1548",""
"3310501510","20140901","1227","1443","17814",""
"3310501942","20140901","1236","2823.9","1356",""
"3310500062","19591201","1280.92","0","2562.15",""
"3310501696","20140901","1242","1113.9","36.9",""
"3310502215","20140901","1244.1","291.9","2334",""
"3310502395","20140901","1244.1","945.9","2474.1",""
"3310502411","20140901","1248","1361.1","2459.1",""
"3310502309","20140901","1253.1","1434","3318.9",""
"3310501753","20140901","1254","1322.1","3294",""
"3310501761","20140901","1259.1","966","3474",""
"3310501871","20140901","1259.1","1143.9","2529",""
"3310502350","20140901","1259.1","1115.1","1512",""
"3310501846","20140901","1265.1","3620.1","878.1",""
"3310501740","20140901","1268.1","1008.9","2324.1",""
"3310501816","20140901","1268.1","3075","1259.1",""
"3310502080","20140901","1269","978.9","2001.9",""
"3310502631","20140901","1269.9","2153.1","2829.9",""
"3310503103","20140901","1269.9","2430.9","5445",""
"3310502039","20140901","1271.1","1262.1","1869",""
"3310502445","20140901","1271.1","1023","2012.1",""
"3310501611","20140901","1272.9","3381","672",""
"3310501910","20140901","1272.9","528","3680.1",""
"3310501679","20140901","1278.9","2294.1","662.1",""
"3310501631","20140901","1280.1","2232","998.1",""
"3310501911","20140901","1281.9","1980","972.9",""
"3310501647","20140901","1283.1","2562.9","459.9",""
"3310501656","20140901","1283.1","1814.1","278.1",""
"3310502666","20140901","1286.1","1416.9","1506.9",""
"3310501502","20140901","1287","672","2631.9",""
"3310502031","20140901","1287","2058","2435.1",""
"3310502388","20140901","1287.9","1568.1","1791.9",""
"3310501811","20140901","1290","2112.9","1422.9",""
"3310502121","20140901","1295.1","4074.9","1604.1",""
"3310501827","20140901","1298.1","1739.1","1473",""
"3310500466","20140901","1299","353.1","500.1",""
"3310501930","20140901","1302","1415.1","2201.1",""
"3310501024","20140901","1305","2414.1","942",""
"3310502629","20140901","1305.9","2843.1","866.1",""
"3310501731","20140901","1311.9","2109.9","273",""
"3310502452","20140901","1314","5232","2273.1",""
"3310501964","20140901","1317.9","1863","855",""
"3310502764","20140901","1319.1","2163","12416.1",""
"3310501076","20140901","1320","663.9","4770",""
"3310502617","20140901","1320","3207.9","3467.1",""
"3310502763","20140901","1320","3059.1","12795.9",""
"3310502037","20140901","1332.9","2694.9","1635.9",""
"3310502343","20140901","1334.1","2688.9","381.9",""
"3310501918","20140901","1338","1598.1","1412.1",""
"3310501775","20140901","1340.1","3270","1319.1",""
"3310502630","20140901","1340.1","2751.9","1008",""
"3310501698","20140901","1341.9","2313.9","834",""
"3310501754","20140901","1349.1","2562.9","1142.1",""
"3310501755","20140901","1350","1461.9","2447.1",""
"3310502115","20140901","1350","2138.1","354.9",""
"3310501604","20140901","1350.9","4181.1","558",""
"3310502512","20140901","1350.9","1001.1","1905",""
"3310501998","20140901","1352.1","1370.1","1961.1",""
"3310501689","20140901","1353.9","2349.9","681",""
"3310501720","20140801","1399.96","2035.15","966.89",""
"3310501581","20140901","1359","3192.9","383.1",""
"3310501557","20140901","1359.9","1757.1","399.9",""
"3310501487","20140901","1359.9","92.1","66.9",""
"3310502697","20140901","1361.1","3096","2468.1",""
"3310502782","20140901","1362.9","2934.9","1935",""
"3310501699","20140901","1365.9","1575.9","1088.1",""
"3310500269","19630801","1412.05","0","676.11",""
"3310502026","20140901","1368.9","1853.1","3015.9",""
"3310500575","19771001","1418.87","0","0",""
"3310501683","20140901","1376.1","1401.9","740.1",""
